LECROYHDO6104B,11090,Waveform
Segments,1,SegmentSize,4607
Segment,TrigTime,TimeSinceSegment1
#1,04-May-2026 18:29:13,0                 
Time,Ampl
995393,0.0075252759
995394,0.0056899125
995395,0.01074865
995396,0.0061961454
995397,0.012670181
995398,0.0061975815
995399,0.0064359778
995400,0.006439568
995401,0.010549747
995402,0.0061372644
995403,0.011949966
995404,0.017500574
995405,0.010049977
995406,0.0092349779
995407,0.0066004135
995408,0.0097196689
995409,0.0089972997
995410,0.0062751323
995411,0.0069170785
995412,0.014744658
995413,0.0088465074
995414,0.016983045
995415,0.0059713926
995416,0.0062758503
995417,0.0054656984
995418,0.006204044
995419,0.0060783834
995420,0.0058356789
995421,0.0091667622
995422,0.0060546873
995423,0.0087251551
995424,0.013775276
995425,0.012260168
995426,0.011917653
995427,0.0059455424
995428,0.037663717
995429,0.0052520847
995430,0.0060345819
995431,0.015633179
995432,0.0066470876
995433,0.0088493796
995434,0.0062507181
995435,0.0056847101
995436,0.0073156022
995437,0.0063699163
995438,0.018029068
995439,0.0060891546
995440,0.006058278
995441,0.006226304
995442,0.0091947671
995443,0.0063289865
995444,0.0055999937
995445,0.010505947
995446,0.0079790903
995447,0.0066880169
995448,0.0093010394
995449,0.0062334845
995450,0.0085678995
995451,0.0097893206
995452,0.0092895506
995453,0.0071762982
995454,0.0068423999
995455,0.010213695
995456,0.0067124311
995457,0.0074211569
995458,0.0064180261
995459,0.0088350186
995460,0.019749541
995461,0.010519186
995462,0.0065487134
995463,0.0058852253
995464,0.0061724493
995465,0.011752499
995466,0.017876837
995467,0.0088041415
995468,0.0064869602
995469,0.012056957
995470,0.006049661
995471,0.011873133
995472,0.009031767
995473,0.013475127
995474,0.0080006318
995475,0.0060798195
995476,0.0063490923
995477,0.02053869
995478,0.0061351103
995479,0.0090877758
995480,0.0087732654
995481,0.0091839954
995482,0.017313879
995483,0.0089520626
995484,0.0063842773
995485,0.0038728339
995486,0.0062758503
995487,0.0063368855
995488,0.0069163605
995489,0.0061099781
995490,0.012677361
995491,0.0063060089
995492,0.022138771
995493,0.0094360355
995494,0.0062622069
995495,0.0082084043
995496,0.0064941407
995497,0.0071159811
995498,0.0091710705
995499,0.0068423999
995500,0.01474753
995501,0.013789861
995502,0.023528693
995503,0.0083567901
995504,0.0061911191
995505,0.0063304226
995506,0.0061975815
995507,0.0073350128
995508,0.012447582
995509,0.0064144358
995510,0.00641659
995511,0.0065487134
995512,0.0073235007
995513,0.015847599
995514,0.01520278
995515,0.0092945769
995516,0.0059857536
995517,0.0060388902
995518,0.0058335247
995519,0.010850171
995520,0.006153062
995521,0.008826402
995522,0.0073594037
995523,0.0062988279
995524,0.020413747
995525,0.011918371
995526,0.008811322
995527,0.0064266431
995528,0.0054790182
995529,0.0061817844
995530,0.0062586167
995531,0.0082620056
995532,0.0091330139
995533,0.0076128789
995534,0.0064460305
995535,0.0060317097
995536,0.0062449737
995537,0.0065321978
995538,0.0063620172
995539,0.0092529301
995540,0.0065300437
995541,0.0088508856
995542,0.014855239
995543,0.017666446
995544,0.0058235661
995545,0.008650477
995546,0.0094317272
995547,0.01055262
995548,0.012214212
995549,0.0061860927
995550,0.0061006434
995551,0.014244887
995552,0.0091409124
995553,0.0061853747
995554,0.0061372644
995555,0.014865292
995556,0.007056382
995557,0.0033483205
995558,0.0091825593
995559,0.011415728
995560,0.0062061981
995561,0.010398236
995562,0.012063419
995563,0.0089843748
995564,0.0092479037
995565,0.011760398
995566,0.016383272
995567,0.0091760969
995568,0.0095724668
995569,0.014879653
995570,0.0071030562
995571,0.0063770968
995572,0.005342273
995573,0.009662224
995574,0.012466969
995575,0.0089980178
995576,0.0062744142
995577,0.0091567095
995578,0.009662224
995579,0.0090813134
995580,0.020542279
995581,0.0062076342
995582,0.0089104148
995583,0.018808881
995584,0.0059390799
995585,0.014719525
995586,0.0092414403
995587,0.020873304
995588,0.01780216
995589,0.011982996
995590,0.0085064089
995591,0.0052534081
995592,0.023097752
995593,0.009031767
995594,0.0061236215
995595,0.0062514362
995596,0.0061430088
995597,0.0062464098
995598,0.008076746
995599,0.011987304
995600,0.0066262637
995601,0.0064934227
995602,0.0090856217
995603,0.0062593347
995604,0.011903292
995605,0.0064833695
995606,0.0091969213
995607,0.009266573
995608,0.012798714
995609,0.0071217255
995610,0.0062385108
995611,0.0090827495
995612,0.010548311
995613,0.0074520335
995614,0.0093211457
995615,0.012132353
995616,0.011997358
995617,0.013476563
995618,0.0062500001
995619,0.0075949277
995620,0.0064223344
995621,0.0096162688
995622,0.013131369
995623,0.0061379825
995624,0.013268769
995625,0.0049587595
995626,0.012005975
995627,0.010085065
995628,0.0061702952
995629,0.0063598631
995630,0.0061947093
995631,0.0050704819
995632,0.0089613972
995633,0.0060446346
995634,0.0091337319
995635,0.0028509635
995636,0.006571691
995637,0.020196892
995638,0.011392033
995639,0.014992389
995640,0.016842768
995641,0.012120864
995642,0.0059850356
995643,0.0061121322
995644,0.0094870171
995645,0.0060029873
995646,0.0082720593
995647,0.0093225818
995648,0.0078584561
995649,0.011864516
995650,0.011827177
995651,0.0049107494
995652,0.011823587
995653,0.0060453527
995654,0.0089082606
995655,0.011708697
995656,0.0063763787
995657,0.018546071
995658,0.0087215649
995659,0.0060532512
995660,0.0090554627
995661,0.018401023
995662,0.0072624655
995663,0.0088285562
995664,0.0069091795
995665,0.0069400561
995666,0.0064553656
995667,0.0048905467
995668,0.010696978
995669,0.0066205193
995670,0.0063634538
995671,0.0094468063
995672,0.006366326
995673,0.0061444449
995674,0.0074677411
995675,0.011893957
995676,0.0063131894
995677,0.0094410619
995678,0.0065946691
995679,0.011970789
995680,0.015234375
995681,0.0061659869
995682,0.017889611
995683,0.015092199
995684,0.0064812154
995685,0.012043313
995686,0.011908318
995687,0.0066219554
995688,0.0061178766
995689,0.0073479149
995690,0.011730239
995691,0.0024347489
995692,0.006145163
995693,0.005801212
995694,0.0092120003
995695,0.0086770449
995696,0.0081499889
995697,0.0064869602
995698,0.0089118509
995699,0.0065142461
995700,0.006322524
995701,0.038886577
995702,0.0064223344
995703,0.0096737128
995704,0.00568585
995705,0.011308561
995706,0.0057299584
995707,0.011873133
995708,0.014669261
995709,0.0062148152
995710,0.0070506376
995711,0.0028038141
995712,0.0090533085
995713,0.0059726317
995714,0.0064223344
995715,0.0090475641
995716,0.0089649875
995717,0.0092924228
995718,0.0064812154
995719,0.0068783029
995720,0.012112965
995721,0.0063605811
995722,0.010569135
995723,0.0070226332
995724,0.023253676
995725,0.014522059
995726,0.017800005
995727,0.0022032058
995728,0.0094697839
995729,0.0061257756
995730,0.013636763
995731,0.0089319563
995732,0.011871697
995733,0.0062248679
995734,0.01386799
995735,0.0062205596
995736,0.0061925552
995737,0.0060510971
995738,0.0064366958
995739,0.0063289865
995740,0.025413603
995741,0.0090892119
995742,0.015600586
995743,0.0061142864
995744,0.016974954
995745,0.0092048198
995746,0.0071490118
995747,0.015007468
995748,0.0073069851
995749,0.0091121895
995750,0.015507238
995751,0.013039982
995752,0.018152574
995753,0.017911306
995754,0.0090849036
995755,0.011523438
995756,0.0090037631
995757,0.015886374
995758,0.011972225
995759,0.0061422908
995760,0.0090540266
995761,0.0090087894
995762,0.0018428644
995763,0.0063770968
995764,0.0066312901
995765,0.006240665
995766,0.0060755112
995767,0.011848719
995768,0.0067468979
995769,0.0089958636
995770,0.0083058076
995771,0.014871037
995772,0.0059240004
