LECROYHDO6104B,11090,Histogram
Segments,1,SegmentSize,488
Segment,TrigTime,TimeSinceSegment1
#1,04-May-2026 18:26:44,0                 
Time,Ampl
-0.0154,0
-0.0153,0
-0.0152,0
-0.0151,0
-0.015,0
-0.0149,0
-0.0148,0
-0.0147,0
-0.0146,0
-0.0145,0
-0.0144,0
-0.0143,0
-0.0142,0
-0.0141,0
-0.014,0
-0.0139,0
-0.0138,0
-0.0137,0
-0.0136,0
-0.0135,0
-0.0134,0
-0.0133,0
-0.0132,0
-0.0131,0
-0.013,0
-0.0129,0
-0.0128,0
-0.0127,0
-0.0126,0
-0.0125,0
-0.0124,0
-0.0123,0
-0.0122,0
-0.0121,0
-0.012,0
-0.0119,0
-0.0118,0
-0.0117,0
-0.0116,0
-0.0115,0
-0.0114,0
-0.0113,0
-0.0112,0
-0.0111,0
-0.011,0
-0.0109,0
-0.0108,0
-0.0107,0
-0.0106,0
-0.0105,0
-0.0104,0
-0.0103,0
-0.0102,0
-0.0101,0
-0.01,0
-0.0099,0
-0.0098,0
-0.0097,0
-0.0096,0
-0.0095,0
-0.0094,0
-0.0093,0
-0.0092,0
-0.0091,0
-0.009,0
-0.0089,0
-0.0088,0
-0.0087,0
-0.0086,0
-0.0085,0
-0.0084,0
-0.0083,0
-0.0082,0
-0.0081,0
-0.008,0
-0.0079,0
-0.0078,0
-0.0077,0
-0.0076,0
-0.0075,0
-0.0074,0
-0.0073,0
-0.0072,0
-0.0071,0
-0.007,0
-0.0069,0
-0.0068,0
-0.0067,0
-0.0066,0
-0.0065,0
-0.0064,0
-0.0063,0
-0.0062,0
-0.0061,0
-0.006,0
-0.0059,0
-0.0058,0
-0.0057,0
-0.0056,0
-0.0055,0
-0.0054,0
-0.0053,0
-0.0052,0
-0.0051,0
-0.005,0
-0.0049,0
-0.0048,0
-0.0047,0
-0.0046,0
-0.0045,0
-0.0044,0
-0.0043,0
-0.0042,0
-0.0041,0
-0.004,0
-0.0039,0
-0.0038,0
-0.0037,0
-0.0036,0
-0.0035,0
-0.0034,0
-0.0033,0
-0.0032,0
-0.0031,0
-0.003,0
-0.0029,0
-0.0028,0
-0.0027,0
-0.0026,0
-0.0025,0
-0.0024,0
-0.0023,0
-0.0022,0
-0.0021,0
-0.002,0
-0.0019,0
-0.0018,0
-0.0017,0
-0.0016,0
-0.0015,0
-0.0014,0
-0.0013,0
-0.0012,0
-0.0011,0
-0.001,0
-0.0009,0
-0.0008,0
-0.0007,0
-0.0006,0
-0.0005,0
-0.0004,0
-0.0003,0
-0.0002,0
-0.0001,0
-3.841e-17,0
0.0001,0
0.0002,0
0.0003,0
0.0004,0
0.0005,0
0.0006,1
0.0007,0
0.0008,4
0.0009,11
0.001,16
0.0011,17
0.0012,20
0.0013,24
0.0014,17
0.0015,18
0.0016,21
0.0017,9
0.0018,8
0.0019,15
0.002,5
0.0021,10
0.0022,10
0.0023,24
0.0024,38
0.0025,34
0.0026,45
0.0027,32
0.0028,16
0.0029,13
0.003,9
0.0031,10
0.0032,5
0.0033,11
0.0034,11
0.0035,10
0.0036,16
0.0037,18
0.0038,30
0.0039,49
0.004,42
0.0041,40
0.0042,56
0.0043,67
0.0044,123
0.0045,141
0.0046,190
0.0047,225
0.0048,250
0.0049,312
0.005,323
0.0051,353
0.0052,356
0.0053,397
0.0054,414
0.0055,481
0.0056,514
0.0057,472
0.0058,329
0.0059,219
0.006,147
0.0061,115
0.0062,94
0.0063,100
0.0064,79
0.0065,47
0.0066,57
0.0067,53
0.0068,60
0.0069,78
0.007,108
0.0071,148
0.0072,170
0.0073,220
0.0074,287
0.0075,351
0.0076,446
0.0077,440
0.0078,432
0.0079,309
0.008,240
0.0081,196
0.0082,173
0.0083,170
0.0084,151
0.0085,142
0.0086,98
0.0087,65
0.0088,38
0.0089,22
0.009,19
0.0091,23
0.0092,37
0.0093,30
0.0094,39
0.0095,45
0.0096,57
0.0097,80
0.0098,82
0.0099,125
0.01,152
0.0101,172
0.0102,181
0.0103,192
0.0104,171
0.0105,139
0.0106,112
0.0107,67
0.0108,50
0.0109,57
0.011,55
0.0111,72
0.0112,74
0.0113,63
0.0114,48
0.0115,32
0.0116,20
0.0117,15
0.0118,25
0.0119,25
0.012,20
0.0121,30
0.0122,35
0.0123,47
0.0124,55
0.0125,48
0.0126,49
0.0127,67
0.0128,69
0.0129,85
0.013,79
0.0131,65
0.0132,52
0.0133,36
0.0134,18
0.0135,23
0.0136,21
0.0137,26
0.0138,31
0.0139,26
0.014,31
0.0141,53
0.0142,24
0.0143,26
0.0144,24
0.0145,27
0.0146,14
0.0147,16
0.0148,14
0.0149,18
0.015,21
0.0151,18
0.0152,31
0.0153,34
0.0154,42
0.0155,39
0.0156,26
0.0157,25
0.0158,15
0.0159,14
0.016,13
0.0161,7
0.0162,13
0.0163,7
0.0164,13
0.0165,18
0.0166,16
0.0167,16
0.0168,14
0.0169,20
0.017,18
0.0171,17
0.0172,15
0.0173,12
0.0174,5
0.0175,15
0.0176,11
0.0177,14
0.0178,9
0.0179,14
0.018,27
0.0181,17
0.0182,19
0.0183,16
0.0184,19
0.0185,10
0.0186,13
0.0187,7
0.0188,8
0.0189,6
0.019,5
0.0191,9
0.0192,7
0.0193,7
0.0194,9
0.0195,9
0.0196,9
0.0197,9
0.0198,9
0.0199,12
0.02,10
0.0201,6
0.0202,1
0.0203,3
0.0204,11
0.0205,6
0.0206,9
0.0207,17
0.0208,8
0.0209,10
0.021,7
0.0211,4
0.0212,5
0.0213,8
0.0214,3
0.0215,2
0.0216,2
0.0217,4
0.0218,2
0.0219,1
0.022,4
0.0221,2
0.0222,3
0.0223,4
0.0224,7
0.0225,5
0.0226,4
0.0227,6
0.0228,8
0.0229,5
0.023,11
0.0231,5
0.0232,10
0.0233,6
0.0234,8
0.0235,3
0.0236,6
0.0237,4
0.0238,3
0.0239,4
0.024,0
0.0241,2
0.0242,0
0.0243,2
0.0244,2
0.0245,1
0.0246,2
0.0247,1
0.0248,3
0.0249,0
0.025,2
0.0251,1
0.0252,1
0.0253,6
0.0254,3
0.0255,1
0.0256,2
0.0257,5
0.0258,6
0.0259,6
0.026,5
0.0261,9
0.0262,1
0.0263,5
0.0264,2
0.0265,1
0.0266,1
0.0267,3
0.0268,1
0.0269,1
0.027,0
0.0271,5
0.0272,0
0.0273,0
0.0274,0
0.0275,1
0.0276,0
0.0277,0
0.0278,3
0.0279,2
0.028,2
0.0281,3
0.0282,4
0.0283,3
0.0284,2
0.0285,4
0.0286,4
0.0287,2
0.0288,2
0.0289,3
0.029,0
0.0291,0
0.0292,0
0.0293,0
0.0294,0
0.0295,0
0.0296,0
0.0297,2
0.0298,0
0.0299,0
0.03,1
0.0301,0
0.0302,1
0.0303,0
0.0304,1
0.0305,3
0.0306,2
0.0307,2
