LECROYHDO6104B,11090,Waveform
Segments,1,SegmentSize,5002
Segment,TrigTime,TimeSinceSegment1
#1,04-May-2026 18:31:08,0                 
Time,Ampl
-3.701203e-08,-0.0039501436
-3.691203e-08,-0.0039479894
-3.681203e-08,-0.0039408088
-3.671203e-08,-0.0039271657
-3.661203e-08,-0.0039092142
-3.651203e-08,-0.0038898265
-3.641203e-08,-0.003871875
-3.631203e-08,-0.003859668
-3.621203e-08,-0.0038553596
-3.611203e-08,-0.003860386
-3.601203e-08,-0.003871875
-3.591203e-08,-0.0038891085
-3.581203e-08,-0.003907778
-3.571203e-08,-0.0039264476
-3.561203e-08,-0.0039408088
-3.551203e-08,-0.0039501436
-3.541203e-08,-0.0039522978
-3.531203e-08,-0.0039487075
-3.521203e-08,-0.0039408088
-3.511203e-08,-0.003930756
-3.501203e-08,-0.0039228573
-3.491203e-08,-0.0039178309
-3.481203e-08,-0.0039178309
-3.471203e-08,-0.0039207031
-3.461203e-08,-0.0039250115
-3.451203e-08,-0.0039286018
-3.441203e-08,-0.0039293199
-3.431203e-08,-0.0039278837
-3.421203e-08,-0.0039264476
-3.411203e-08,-0.0039264476
-3.401203e-08,-0.0039293199
-3.391203e-08,-0.0039336282
-3.381203e-08,-0.0039386546
-3.371203e-08,-0.0039415269
-3.361203e-08,-0.0039408088
-3.351203e-08,-0.0039365005
-3.341203e-08,-0.003930756
-3.331203e-08,-0.0039235754
-3.321203e-08,-0.0039178309
-3.311203e-08,-0.0039120864
-3.301203e-08,-0.0039049058
-3.291203e-08,-0.0038948529
-3.281203e-08,-0.003883364
-3.271203e-08,-0.003871875
-3.261203e-08,-0.0038646944
-3.251203e-08,-0.0038646944
-3.241203e-08,-0.003871875
-3.231203e-08,-0.0038848001
-3.221203e-08,-0.0038977252
-3.211203e-08,-0.0039063419
-3.201203e-08,-0.0039063419
-3.191203e-08,-0.0038991613
-3.181203e-08,-0.0038876723
-3.171203e-08,-0.0038769014
-3.161203e-08,-0.003871875
-3.151203e-08,-0.0038733111
-3.141203e-08,-0.0038783375
-3.131203e-08,-0.003883364
-3.121203e-08,-0.003883364
-3.111203e-08,-0.0038769014
-3.101203e-08,-0.0038668486
-3.091203e-08,-0.0038553596
-3.081203e-08,-0.0038488971
-3.071203e-08,-0.0038488971
-3.061203e-08,-0.0038567957
-3.051203e-08,-0.0038690028
-3.041203e-08,-0.003883364
-3.031203e-08,-0.0038970071
-3.021203e-08,-0.0039092142
-3.011203e-08,-0.0039199851
-3.001203e-08,-0.0039293199
-2.991203e-08,-0.0039365005
-2.981203e-08,-0.0039408088
-2.971203e-08,-0.0039422449
-2.961203e-08,-0.0039408088
-2.951203e-08,-0.0039408088
-2.941203e-08,-0.0039472714
-2.931203e-08,-0.0039623506
-2.921203e-08,-0.0039867647
-2.911203e-08,-0.0040162052
-2.901203e-08,-0.0040420554
-2.891203e-08,-0.0040571347
-2.881203e-08,-0.0040556985
-2.871203e-08,-0.0040391831
-2.861203e-08,-0.0040147691
-2.851203e-08,-0.003990355
-2.841203e-08,-0.0039752757
-2.831203e-08,-0.0039716854
-2.821203e-08,-0.0039774299
-2.811203e-08,-0.0039846105
-2.801203e-08,-0.0039867647
-2.791203e-08,-0.0039803022
-2.781203e-08,-0.0039659409
-2.771203e-08,-0.0039508617
-2.761203e-08,-0.0039408088
-2.751203e-08,-0.0039408088
-2.741203e-08,-0.0039501436
-2.731203e-08,-0.0039637868
-2.721203e-08,-0.0039752757
-2.711203e-08,-0.003978866
-2.701203e-08,-0.0039738396
-2.691203e-08,-0.0039637868
-2.681203e-08,-0.0039522978
-2.671203e-08,-0.0039451172
-2.661203e-08,-0.0039443991
-2.651203e-08,-0.0039472714
-2.641203e-08,-0.0039522978
-2.631203e-08,-0.0039558881
-2.621203e-08,-0.0039573242
-2.611203e-08,-0.0039594784
-2.601203e-08,-0.0039637868
-2.591203e-08,-0.0039731216
-2.581203e-08,-0.0039860466
-2.571203e-08,-0.0039996898
-2.561203e-08,-0.0040097426
-2.551203e-08,-0.004014051
-2.541203e-08,-0.0040118968
-2.531203e-08,-0.0040054343
-2.521203e-08,-0.0039982537
-2.511203e-08,-0.0039939453
-2.501203e-08,-0.0039946634
-2.491203e-08,-0.0040004079
-2.481203e-08,-0.0040097426
-2.471203e-08,-0.0040226677
-2.461203e-08,-0.0040384651
-2.451203e-08,-0.0040571347
-2.441203e-08,-0.0040786765
-2.431203e-08,-0.0041016544
-2.421203e-08,-0.0041224782
-2.411203e-08,-0.0041382755
-2.401203e-08,-0.0041476103
-2.391203e-08,-0.0041504825
-2.381203e-08,-0.0041497645
-2.371203e-08,-0.0041476103
-2.361203e-08,-0.0041476103
-2.351203e-08,-0.0041497645
-2.341203e-08,-0.0041533548
-2.331203e-08,-0.0041569451
-2.321203e-08,-0.0041590993
-2.311203e-08,-0.0041619715
-2.301203e-08,-0.0041684341
-2.291203e-08,-0.004179205
-2.281203e-08,-0.0041935662
-2.271203e-08,-0.0042079274
-2.261203e-08,-0.004215108
-2.251203e-08,-0.0042107996
-2.241203e-08,-0.0041935662
-2.231203e-08,-0.0041669979
-2.221203e-08,-0.0041397116
-2.211203e-08,-0.0041196059
-2.201203e-08,-0.0041131434
-2.191203e-08,-0.0041196059
-2.181203e-08,-0.004132531
-2.171203e-08,-0.00414402
-2.161203e-08,-0.0041476103
-2.151203e-08,-0.0041418658
-2.141203e-08,-0.0041296588
-2.131203e-08,-0.0041188879
-2.121203e-08,-0.0041131434
-2.111203e-08,-0.0041145795
-2.101203e-08,-0.0041181698
-2.091203e-08,-0.0041196059
