LECROYHDO6104B,11090,Waveform
Segments,1,SegmentSize,6578
Segment,TrigTime,TimeSinceSegment1
#1,04-May-2026 18:29:13,0                 
Time,Ampl
993422,0.0075252759
993423,0.0056899125
993424,0.01074865
993425,0.0061961454
993426,0.012670181
993427,0.0061975815
993428,0.0064359778
993429,0.006439568
993430,0.010549747
993431,0.0061372644
993432,0.011949966
993433,0.017500574
993434,0.010049977
993435,0.0092349779
993436,0.0066004135
993437,0.0097196689
993438,0.0089972997
993439,0.0062751323
993440,0.0069170785
993441,0.014744658
993442,0.0088465074
993443,0.016983045
993444,0.0059713926
993445,0.0062758503
993446,0.0054656984
993447,0.006204044
993448,0.0060783834
993449,0.0058356789
993450,0.0091667622
993451,0.0060546873
993452,0.0087251551
993453,0.013775276
993454,0.012260168
993455,0.011917653
993456,0.0059455424
993457,0.037663717
993458,0.0052520847
993459,0.0060345819
993460,0.015633179
993461,0.0066470876
993462,0.0088493796
993463,0.0062507181
993464,0.0056847101
993465,0.0073156022
993466,0.0063699163
993467,0.018029068
993468,0.0060891546
993469,0.006058278
993470,0.006226304
993471,0.0091947671
993472,0.0063289865
993473,0.0055999937
993474,0.010505947
993475,0.0079790903
993476,0.0066880169
993477,0.0093010394
993478,0.0062334845
993479,0.0085678995
993480,0.0097893206
993481,0.0092895506
993482,0.0071762982
993483,0.0068423999
993484,0.010213695
993485,0.0067124311
993486,0.0074211569
993487,0.0064180261
993488,0.0088350186
993489,0.019749541
993490,0.010519186
993491,0.0065487134
993492,0.0058852253
993493,0.0061724493
993494,0.011752499
993495,0.017876837
993496,0.0088041415
993497,0.0064869602
993498,0.012056957
993499,0.006049661
993500,0.011873133
993501,0.009031767
993502,0.013475127
993503,0.0080006318
993504,0.0060798195
993505,0.0063490923
993506,0.02053869
993507,0.0061351103
993508,0.0090877758
993509,0.0087732654
993510,0.0091839954
993511,0.017313879
993512,0.0089520626
993513,0.0063842773
993514,0.0038728339
993515,0.0062758503
993516,0.0063368855
993517,0.0069163605
993518,0.0061099781
993519,0.012677361
993520,0.0063060089
993521,0.022138771
993522,0.0094360355
993523,0.0062622069
993524,0.0082084043
993525,0.0064941407
993526,0.0071159811
993527,0.0091710705
993528,0.0068423999
993529,0.01474753
993530,0.013789861
993531,0.023528693
993532,0.0083567901
993533,0.0061911191
993534,0.0063304226
993535,0.0061975815
993536,0.0073350128
993537,0.012447582
