LECROYHDO6104B,11090,Waveform
Segments,1,SegmentSize,5002
Segment,TrigTime,TimeSinceSegment1
#1,04-May-2026 18:24:58,0                 
Time,Ampl
-3.702882e-08,-0.0058142291
-3.692882e-08,-0.0057998679
-3.682882e-08,-0.0057905331
-3.672882e-08,-0.0057934053
-3.662882e-08,-0.0058099207
-3.652882e-08,-0.0058343348
-3.642882e-08,-0.0058594669
-3.632882e-08,-0.0058802907
-3.622882e-08,-0.0058953699
-3.612882e-08,-0.0059061409
-3.602882e-08,-0.0059169118
-3.592882e-08,-0.0059298369
-3.582882e-08,-0.0059427619
-3.572882e-08,-0.0059513787
-3.562882e-08,-0.0059513787
-3.552882e-08,-0.0059413258
-3.542882e-08,-0.0059248104
-3.532882e-08,-0.0059104492
-3.522882e-08,-0.0059054228
-3.512882e-08,-0.0059140395
-3.502882e-08,-0.0059334272
-3.492882e-08,-0.0059571232
-3.482882e-08,-0.0059743566
-3.472882e-08,-0.005979383
-3.462882e-08,-0.0059722024
-3.452882e-08,-0.0059564051
-3.442882e-08,-0.0059398897
-3.432882e-08,-0.0059291188
-3.422882e-08,-0.0059262466
-3.412882e-08,-0.0059276827
-3.402882e-08,-0.0059284007
-3.392882e-08,-0.0059233743
-3.382882e-08,-0.0059104492
-3.372882e-08,-0.0058917796
-3.362882e-08,-0.0058709559
-3.352882e-08,-0.0058530044
-3.342882e-08,-0.0058400793
-3.332882e-08,-0.0058307445
-3.322882e-08,-0.005825
-3.312882e-08,-0.0058192555
-3.302882e-08,-0.005813511
-3.292882e-08,-0.0058077665
-3.282882e-08,-0.0058020221
-3.272882e-08,-0.0057955595
-3.262882e-08,-0.0057862247
-3.252882e-08,-0.0057732996
-3.242882e-08,-0.0057560662
-3.232882e-08,-0.0057359605
-3.222882e-08,-0.005718009
-3.212882e-08,-0.0057050839
-3.202882e-08,-0.0056986213
-3.192882e-08,-0.0056971852
-3.182882e-08,-0.005695031
-3.172882e-08,-0.0056885685
-3.162882e-08,-0.0056756434
-3.152882e-08,-0.0056584099
-3.142882e-08,-0.0056433307
-3.132882e-08,-0.0056368681
-3.122882e-08,-0.0056411765
-3.112882e-08,-0.0056541016
-3.102882e-08,-0.0056677447
-3.092882e-08,-0.0056727711
-3.082882e-08,-0.0056641544
-3.072882e-08,-0.0056433307
-3.062882e-08,-0.0056196347
-3.052882e-08,-0.0056045554
-3.042882e-08,-0.0056067096
-3.032882e-08,-0.0056296875
-3.022882e-08,-0.0056663086
-3.012882e-08,-0.0057043658
-3.002882e-08,-0.0057330882
-2.992882e-08,-0.0057452953
-2.982882e-08,-0.0057431411
-2.972882e-08,-0.0057352424
-2.962882e-08,-0.0057330882
-2.952882e-08,-0.0057445772
-2.942882e-08,-0.0057704274
-2.932882e-08,-0.0058048943
-2.922882e-08,-0.005836489
-2.912882e-08,-0.0058580308
-2.902882e-08,-0.0058659295
-2.892882e-08,-0.0058644933
-2.882882e-08,-0.0058594669
-2.872882e-08,-0.0058587489
-2.862882e-08,-0.0058659295
-2.852882e-08,-0.0058788545
-2.842882e-08,-0.0058939338
-2.832882e-08,-0.0059054228
-2.822882e-08,-0.0059118853
-2.812882e-08,-0.0059147576
-2.802882e-08,-0.0059169118
-2.792882e-08,-0.0059212201
-2.782882e-08,-0.0059291188
-2.772882e-08,-0.0059362994
-2.762882e-08,-0.0059398897
-2.752882e-08,-0.0059362994
-2.742882e-08,-0.0059248104
-2.732882e-08,-0.0059090131
-2.722882e-08,-0.0058939338
-2.712882e-08,-0.005884599
-2.702882e-08,-0.0058824449
-2.692882e-08,-0.0058867532
-2.682882e-08,-0.0058939338
-2.672882e-08,-0.0058996783
-2.662882e-08,-0.0059032686
-2.652882e-08,-0.0059039867
-2.642882e-08,-0.0059054228
-2.632882e-08,-0.0059090131
-2.622882e-08,-0.0059133215
-2.612882e-08,-0.0059176298
-2.602882e-08,-0.0059169118
-2.592882e-08,-0.0059090131
-2.582882e-08,-0.0058924977
-2.572882e-08,-0.0058709559
-2.562882e-08,-0.0058479779
-2.552882e-08,-0.0058285903
-2.542882e-08,-0.0058149472
-2.532882e-08,-0.0058070485
-2.522882e-08,-0.0058020221
-2.512882e-08,-0.0057977137
-2.502882e-08,-0.0057926873
-2.492882e-08,-0.0057855067
-2.482882e-08,-0.0057790441
-2.472882e-08,-0.0057740177
-2.462882e-08,-0.0057711455
-2.452882e-08,-0.0057697093
-2.442882e-08,-0.0057675551
-2.432882e-08,-0.0057618107
-2.422882e-08,-0.0057517578
-2.412882e-08,-0.0057381147
-2.402882e-08,-0.0057215993
-2.392882e-08,-0.0057058019
-2.382882e-08,-0.0056921588
-2.372882e-08,-0.0056821059
-2.362882e-08,-0.0056756434
-2.352882e-08,-0.0056720531
-2.342882e-08,-0.005671335
-2.332882e-08,-0.0056720531
-2.322882e-08,-0.0056756434
-2.312882e-08,-0.0056806698
-2.302882e-08,-0.0056871324
-2.292882e-08,-0.0056935949
-2.282882e-08,-0.0056986213
-2.272882e-08,-0.0057014936
-2.262882e-08,-0.0057022116
-2.252882e-08,-0.0057014936
-2.242882e-08,-0.0056986213
-2.232882e-08,-0.005695031
-2.222882e-08,-0.0056914407
-2.212882e-08,-0.0056885685
-2.202882e-08,-0.0056871324
-2.192882e-08,-0.0056885685
-2.182882e-08,-0.005694313
-2.172882e-08,-0.0057058019
-2.162882e-08,-0.0057215993
-2.152882e-08,-0.0057395508
-2.142882e-08,-0.0057567842
-2.132882e-08,-0.0057711455
