LECROYHDO6104B,11090,Waveform
Segments,1,SegmentSize,3034
Segment,TrigTime,TimeSinceSegment1
#1,04-May-2026 18:21:05,0                 
Time,Ampl
996966,0.021279728
996967,0.012907302
996968,0.010640941
996969,0.025745334
996970,0.013596479
996971,0.014944909
996972,0.010367683
996973,0.022425035
996974,0.011328125
996975,0.013832721
996976,0.013913143
996977,0.015889246
996978,0.016463695
996979,0.011233341
996980,0.010875747
996981,0.0227511
996982,0.012585449
996983,0.01381046
996984,0.016136978
996985,0.017858887
996986,0.025415512
996987,0.010935346
996988,0.016057273
996989,0.011336742
996990,0.011046645
996991,0.010955451
996992,0.010811121
996993,0.022047335
996994,0.011899701
996995,0.01366254
996996,0.013617302
996997,0.020990349
996998,0.016773896
996999,0.020707434
997000,0.01086354
997001,0.013569192
997002,0.011905446
997003,0.012760523
997004,0.012940519
997005,0.013587144
997006,0.011070341
997007,0.012236129
997008,0.010293417
997009,0.011076803
997010,0.010835536
997011,0.011550724
997012,0.012209521
997013,0.012087833
997014,0.011001407
997015,0.016416302
997016,0.012500718
997017,0.012847659
997018,0.011417164
997019,0.011236931
997020,0.019189453
997021,0.012462015
997022,0.024235265
997023,0.010925293
997024,0.018867763
997025,0.020914953
997026,0.02434082
997027,0.015040985
997028,0.01377384
997029,0.015900018
997030,0.011189539
997031,0.017547967
997032,0.0150326
997033,0.011719468
997034,0.013869341
997035,0.012799997
997036,0.01283318
997037,0.013760914
997038,0.012332544
997039,0.016210938
997040,0.011382697
997041,0.01094109
997042,0.011075367
997043,0.011175178
997044,0.013676901
997045,0.015752098
997046,0.016399069
997047,0.010951861
997048,0.01313614
997049,0.01342558
997050,0.013798254
997051,0.0017621694
997052,0.018668141
997053,0.01089298
997054,0.010761575
997055,0.020484835
997056,0.013419836
997057,0.01097843
997058,0.012873115
997059,0.013702752
997060,0.015980439
997061,0.021309169
997062,0.016536219
997063,0.013653924
997064,0.023956658
997065,0.02787655
997066,0.010961196
997067,0.011170152
997068,0.01137049
997069,0.011495433
997070,0.016084559
997071,0.01237088
997072,0.012017463
997073,0.012965517
997074,0.013926068
997075,0.014002901
997076,0.011195283
997077,0.018377326
997078,0.021740723
997079,0.021805348
997080,0.012805894
997081,0.014023007
997082,0.011098346
997083,0.016293515
997084,0.011003561
997085,0.018681066
997086,0.011251292
997087,0.010175359
997088,0.0111522
997089,0.014016544
997090,0.016797593
997091,0.013396139
997092,0.018910846
997093,0.015872013
997094,0.017155187
997095,0.0237635
997096,0.01154229
997097,0.018538171
997098,0.017373478
997099,0.010801787
997100,0.011064596
997101,0.013059369
997102,0.013138982
997103,0.015387322
997104,0.016613051
997105,0.011160099
997106,0.016371783
