LECROYHDO6104B,11090,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,04-May-2026 17:14:13,0                 
Time,Ampl
-2.160469e-07,-0.0069583008
-2.159469e-07,-0.0069389131
-2.158469e-07,-0.0069166533
-2.157469e-07,-0.0069058824
-2.156469e-07,-0.0069116268
-2.155469e-07,-0.0069281422
-2.154469e-07,-0.0069417854
-2.153469e-07,-0.0069403493
-2.152469e-07,-0.0069180894
-2.151469e-07,-0.0068821864
-2.150469e-07,-0.0068498736
-2.149469e-07,-0.0068369485
-2.148469e-07,-0.0068520278
-2.147469e-07,-0.0068886489
-2.146469e-07,-0.0069324506
-2.145469e-07,-0.0069633272
-2.144469e-07,-0.0069690717
-2.143469e-07,-0.0069511202
-2.142469e-07,-0.0069202436
-2.141469e-07,-0.0068943934
-2.140469e-07,-0.0068857767
-2.139469e-07,-0.0068972656
-2.138469e-07,-0.0069195255
-2.137469e-07,-0.0069403493
-2.136469e-07,-0.006948966
-2.135469e-07,-0.0069432215
-2.134469e-07,-0.0069288603
-2.133469e-07,-0.0069173713
-2.132469e-07,-0.0069159352
-2.131469e-07,-0.0069259881
-2.130469e-07,-0.0069410673
-2.129469e-07,-0.0069518382
-2.128469e-07,-0.0069518382
-2.127469e-07,-0.0069410673
-2.126469e-07,-0.0069267061
-2.125469e-07,-0.0069173713
-2.124469e-07,-0.0069180894
-2.123469e-07,-0.0069267061
-2.122469e-07,-0.006936759
-2.121469e-07,-0.0069403493
-2.120469e-07,-0.0069324506
-2.119469e-07,-0.0069166533
-2.118469e-07,-0.0069008559
-2.117469e-07,-0.0068943934
-2.116469e-07,-0.006901574
-2.115469e-07,-0.0069195255
-2.114469e-07,-0.0069396312
-2.113469e-07,-0.0069518382
-2.112469e-07,-0.0069496841
-2.111469e-07,-0.0069346048
-2.110469e-07,-0.006913781
-2.109469e-07,-0.0068943934
-2.108469e-07,-0.0068814683
-2.107469e-07,-0.0068735696
-2.106469e-07,-0.0068649529
-2.105469e-07,-0.0068484375
-2.104469e-07,-0.0068233054
-2.103469e-07,-0.0067931468
-2.102469e-07,-0.0067687328
-2.101469e-07,-0.0067565257
-2.100469e-07,-0.006760116
-2.099469e-07,-0.0067737592
-2.098469e-07,-0.0067874023
-2.097469e-07,-0.0067909926
-2.096469e-07,-0.0067802217
-2.095469e-07,-0.0067586799
-2.094469e-07,-0.006735702
-2.093469e-07,-0.0067220588
-2.092469e-07,-0.0067206227
-2.091469e-07,-0.0067292394
-2.090469e-07,-0.00673642
-2.089469e-07,-0.0067335478
-2.088469e-07,-0.0067163143
-2.087469e-07,-0.0066897461
-2.086469e-07,-0.006664614
-2.085469e-07,-0.006653125
-2.084469e-07,-0.0066624598
-2.083469e-07,-0.00668831
-2.082469e-07,-0.0067206227
-2.081469e-07,-0.0067450368
-2.080469e-07,-0.0067522174
-2.079469e-07,-0.0067407284
-2.078469e-07,-0.0067191866
-2.077469e-07,-0.0066990809
-2.076469e-07,-0.0066919003
-2.075469e-07,-0.006700517
-2.074469e-07,-0.0067213408
-2.073469e-07,-0.0067450368
-2.072469e-07,-0.0067637063
-2.071469e-07,-0.0067737592
-2.070469e-07,-0.0067766314
-2.069469e-07,-0.0067795037
-2.068469e-07,-0.0067881204
-2.067469e-07,-0.0068060719
-2.066469e-07,-0.0068319221
-2.065469e-07,-0.0068599265
-2.064469e-07,-0.0068857767
-2.063469e-07,-0.0069058824
-2.062469e-07,-0.0069195255
-2.061469e-07,-0.0069288603
-2.060469e-07,-0.0069346048
-2.059469e-07,-0.0069381951
-2.058469e-07,-0.0069396312
-2.057469e-07,-0.0069403493
-2.056469e-07,-0.0069425034
-2.055469e-07,-0.0069518382
-2.054469e-07,-0.0069697898
-2.053469e-07,-0.0069977941
-2.052469e-07,-0.0070308249
-2.051469e-07,-0.0070602654
-2.050469e-07,-0.0070774989
-2.049469e-07,-0.0070782169
-2.048469e-07,-0.0070652918
-2.047469e-07,-0.0070466222
-2.046469e-07,-0.0070329791
-2.045469e-07,-0.007032261
-2.044469e-07,-0.0070466222
-2.043469e-07,-0.0070688821
-2.042469e-07,-0.0070904239
-2.041469e-07,-0.0071011949
-2.040469e-07,-0.0070990407
-2.039469e-07,-0.0070868336
-2.038469e-07,-0.0070739085
-2.037469e-07,-0.0070667279
-2.036469e-07,-0.0070696002
-2.035469e-07,-0.007078935
-2.034469e-07,-0.0070875517
-2.033469e-07,-0.0070897059
-2.032469e-07,-0.0070825253
-2.031469e-07,-0.0070703182
-2.030469e-07,-0.0070595473
-2.029469e-07,-0.007055239
-2.028469e-07,-0.0070595473
-2.027469e-07,-0.007067446
-2.026469e-07,-0.0070717544
-2.025469e-07,-0.0070667279
-2.024469e-07,-0.0070523667
-2.023469e-07,-0.0070351333
-2.022469e-07,-0.0070222082
-2.021469e-07,-0.0070207721
-2.020469e-07,-0.0070308249
-2.019469e-07,-0.0070466222
-2.018469e-07,-0.0070573932
-2.017469e-07,-0.007055239
-2.016469e-07,-0.0070394416
-2.015469e-07,-0.0070171818
-2.014469e-07,-0.0069999483
-2.013469e-07,-0.0069977941
-2.012469e-07,-0.0070128734
-2.011469e-07,-0.0070394416
-2.010469e-07,-0.0070645738
-2.009469e-07,-0.0070782169
-2.008469e-07,-0.0070739085
-2.007469e-07,-0.007055957
-2.006469e-07,-0.0070344152
-2.005469e-07,-0.0070207721
-2.004469e-07,-0.0070222082
-2.003469e-07,-0.0070372875
-2.002469e-07,-0.0070595473
-2.001469e-07,-0.0070782169
-2.000469e-07,-0.0070889878
-1.999469e-07,-0.0070918601
-1.998469e-07,-0.0070932962
-1.997469e-07,-0.0071011949
-1.996469e-07,-0.0071177102
-1.995469e-07,-0.0071399701
-1.994469e-07,-0.0071600758
-1.993469e-07,-0.0071701287
-1.992469e-07,-0.0071679745
-1.991469e-07,-0.0071586397
-1.990469e-07,-0.0071521772
-1.989469e-07,-0.0071586397
-1.988469e-07,-0.0071823357
-1.987469e-07,-0.0072189568
-1.986469e-07,-0.007257014
-1.985469e-07,-0.0072850184
-1.984469e-07,-0.0072943532
-1.983469e-07,-0.0072871726
-1.982469e-07,-0.0072720933
-1.981469e-07,-0.0072620404
-1.980469e-07,-0.0072670669
-1.979469e-07,-0.0072893267
-1.978469e-07,-0.0073216395
-1.977469e-07,-0.0073539522
-1.976469e-07,-0.007375494
-1.975469e-07,-0.0073819566
-1.974469e-07,-0.0073762121
-1.973469e-07,-0.0073654412
-1.972469e-07,-0.0073582606
-1.971469e-07,-0.0073589786
-1.970469e-07,-0.0073661592
-1.969469e-07,-0.0073769301
-1.968469e-07,-0.0073848288
-1.967469e-07,-0.007386983
-1.966469e-07,-0.0073841108
-1.965469e-07,-0.0073769301
-1.964469e-07,-0.0073697495
-1.963469e-07,-0.007363287
-1.962469e-07,-0.0073582606
-1.961469e-07,-0.0073539522
-1.960469e-07,-0.0073503619
-1.959469e-07,-0.0073482077
-1.958469e-07,-0.0073496438
-1.957469e-07,-0.0073539522
-1.956469e-07,-0.0073589786
-1.955469e-07,-0.0073604148
-1.954469e-07,-0.0073553883
-1.953469e-07,-0.0073424632
-1.952469e-07,-0.0073252298
-1.951469e-07,-0.0073115866
-1.950469e-07,-0.0073087144
-1.949469e-07,-0.0073194853
-1.948469e-07,-0.0073410271
-1.947469e-07,-0.0073647231
-1.946469e-07,-0.0073790843
-1.945469e-07,-0.0073769301
-1.944469e-07,-0.0073568244
-1.943469e-07,-0.0073259478
-1.942469e-07,-0.0072943532
-1.941469e-07,-0.0072735294
-1.940469e-07,-0.0072677849
-1.939469e-07,-0.0072742475
-1.938469e-07,-0.0072871726
-1.937469e-07,-0.0072965074
-1.936469e-07,-0.0072986615
-1.935469e-07,-0.0072943532
-1.934469e-07,-0.0072878906
-1.933469e-07,-0.0072850184
-1.932469e-07,-0.0072864545
-1.931469e-07,-0.0072907629
-1.930469e-07,-0.0072914809
-1.929469e-07,-0.0072850184
-1.928469e-07,-0.0072699391
-1.927469e-07,-0.0072512695
-1.926469e-07,-0.0072354722
-1.925469e-07,-0.0072275735
-1.924469e-07,-0.0072282916
-1.923469e-07,-0.007233318
-1.922469e-07,-0.0072354722
-1.921469e-07,-0.0072275735
-1.920469e-07,-0.0072103401
-1.919469e-07,-0.0071880802
-1.918469e-07,-0.0071686926
-1.917469e-07,-0.0071586397
-1.916469e-07,-0.0071586397
-1.915469e-07,-0.0071636661
