LECROYHDO6104B,11090,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,04-May-2026 17:14:05,0                 
Time,Ampl
-2.160227e-07,-0.0068024816
-2.159227e-07,-0.0067888385
-2.158227e-07,-0.0067737592
-2.157227e-07,-0.0067644244
-2.156227e-07,-0.0067680147
-2.155227e-07,-0.0067845301
-2.154227e-07,-0.00680679
-2.153227e-07,-0.0068233054
-2.152227e-07,-0.0068254596
-2.151227e-07,-0.0068110983
-2.150227e-07,-0.0067852482
-2.149227e-07,-0.006759398
-2.148227e-07,-0.0067450368
-2.147227e-07,-0.0067464729
-2.146227e-07,-0.006760116
-2.145227e-07,-0.0067780676
-2.144227e-07,-0.0067909926
-2.143227e-07,-0.0067924288
-2.142227e-07,-0.0067845301
-2.141227e-07,-0.0067737592
-2.140227e-07,-0.0067680147
-2.139227e-07,-0.0067708869
-2.138227e-07,-0.0067802217
-2.137227e-07,-0.0067895565
-2.136227e-07,-0.0067909926
-2.135227e-07,-0.0067816579
-2.134227e-07,-0.0067637063
-2.133227e-07,-0.0067450368
-2.132227e-07,-0.0067335478
-2.131227e-07,-0.0067328297
-2.130227e-07,-0.0067407284
-2.129227e-07,-0.0067514993
-2.128227e-07,-0.0067565257
-2.127227e-07,-0.0067522174
-2.126227e-07,-0.0067407284
-2.125227e-07,-0.0067278033
-2.124227e-07,-0.0067220588
-2.123227e-07,-0.0067263672
-2.122227e-07,-0.0067378562
-2.121227e-07,-0.0067507812
-2.120227e-07,-0.0067565257
-2.119227e-07,-0.0067507812
-2.118227e-07,-0.0067342659
-2.117227e-07,-0.0067148782
-2.116227e-07,-0.0066990809
-2.115227e-07,-0.0066933364
-2.114227e-07,-0.0066962086
-2.113227e-07,-0.0067041073
-2.112227e-07,-0.0067105699
-2.111227e-07,-0.0067112879
-2.110227e-07,-0.0067084157
-2.109227e-07,-0.0067062615
-2.108227e-07,-0.0067105699
-2.107227e-07,-0.006724213
-2.106227e-07,-0.0067436006
-2.105227e-07,-0.0067608341
-2.104227e-07,-0.0067680147
-2.103227e-07,-0.006759398
-2.102227e-07,-0.00673642
-2.101227e-07,-0.0067055434
-2.100227e-07,-0.0066761029
-2.099227e-07,-0.0066552792
-2.098227e-07,-0.0066459444
-2.097227e-07,-0.0066466625
-2.096227e-07,-0.006653125
-2.095227e-07,-0.0066603056
-2.094227e-07,-0.0066682043
-2.093227e-07,-0.0066761029
-2.092227e-07,-0.0066875919
-2.091227e-07,-0.0067019531
-2.090227e-07,-0.0067163143
-2.089227e-07,-0.006724213
-2.088227e-07,-0.0067220588
-2.087227e-07,-0.0067069795
-2.086227e-07,-0.0066818474
-2.085227e-07,-0.0066538431
-2.084227e-07,-0.0066301471
-2.083227e-07,-0.0066165039
-2.082227e-07,-0.0066136317
-2.081227e-07,-0.0066200942
-2.080227e-07,-0.0066301471
-2.079227e-07,-0.006640918
-2.078227e-07,-0.0066495347
-2.077227e-07,-0.0066574334
-2.076227e-07,-0.006664614
-2.075227e-07,-0.0066703585
-2.074227e-07,-0.0066739488
-2.073227e-07,-0.0066717946
-2.072227e-07,-0.006664614
-2.071227e-07,-0.0066538431
-2.070227e-07,-0.0066445083
-2.069227e-07,-0.0066394818
-2.068227e-07,-0.006641636
-2.067227e-07,-0.0066480986
-2.066227e-07,-0.0066538431
-2.065227e-07,-0.0066524069
-2.064227e-07,-0.006641636
-2.063227e-07,-0.0066244026
-2.062227e-07,-0.0066064511
-2.061227e-07,-0.0065956801
-2.060227e-07,-0.0065956801
-2.059227e-07,-0.0066050149
-2.058227e-07,-0.0066165039
-2.057227e-07,-0.0066222484
-2.056227e-07,-0.0066186581
-2.055227e-07,-0.0066071691
-2.054227e-07,-0.006594244
-2.053227e-07,-0.0065884995
-2.052227e-07,-0.0065956801
-2.051227e-07,-0.0066129136
-2.050227e-07,-0.0066330193
-2.049227e-07,-0.0066445083
-2.048227e-07,-0.006641636
-2.047227e-07,-0.0066258387
-2.046227e-07,-0.006605733
-2.045227e-07,-0.0065928079
-2.044227e-07,-0.0065956801
-2.043227e-07,-0.0066150678
-2.042227e-07,-0.0066423541
-2.041227e-07,-0.0066660501
-2.040227e-07,-0.0066761029
-2.039227e-07,-0.0066703585
-2.038227e-07,-0.0066567153
-2.037227e-07,-0.0066473805
-2.036227e-07,-0.006653125
-2.035227e-07,-0.0066782571
-2.034227e-07,-0.0067155963
-2.033227e-07,-0.0067536535
-2.032227e-07,-0.0067795037
-2.031227e-07,-0.0067866843
-2.030227e-07,-0.0067780676
-2.029227e-07,-0.0067644244
-2.028227e-07,-0.0067565257
-2.027227e-07,-0.0067608341
-2.026227e-07,-0.0067751953
-2.025227e-07,-0.0067917107
-2.024227e-07,-0.0068024816
-2.023227e-07,-0.0068024816
-2.022227e-07,-0.006795301
-2.021227e-07,-0.0067888385
-2.020227e-07,-0.0067909926
-2.019227e-07,-0.0068046358
-2.018227e-07,-0.0068254596
-2.017227e-07,-0.0068434111
-2.016227e-07,-0.0068484375
-2.015227e-07,-0.0068362305
-2.014227e-07,-0.0068118164
-2.013227e-07,-0.0067852482
-2.012227e-07,-0.0067680147
-2.011227e-07,-0.0067680147
-2.010227e-07,-0.006783094
-2.009227e-07,-0.0068060719
-2.008227e-07,-0.0068254596
-2.007227e-07,-0.0068347943
-2.006227e-07,-0.0068340763
-2.005227e-07,-0.0068283318
-2.004227e-07,-0.0068254596
-2.003227e-07,-0.0068297679
-2.002227e-07,-0.0068398208
-2.001227e-07,-0.0068484375
-2.000227e-07,-0.0068484375
-1.999227e-07,-0.0068369485
-1.998227e-07,-0.006818279
-1.997227e-07,-0.0067996094
-1.996227e-07,-0.0067909926
-1.995227e-07,-0.0067967371
-1.994227e-07,-0.0068139706
-1.993227e-07,-0.0068347943
-1.992227e-07,-0.0068484375
-1.991227e-07,-0.0068498736
-1.990227e-07,-0.0068398208
-1.989227e-07,-0.0068247415
-1.988227e-07,-0.0068139706
-1.987227e-07,-0.0068132525
-1.986227e-07,-0.0068233054
-1.985227e-07,-0.0068369485
-1.984227e-07,-0.0068484375
-1.983227e-07,-0.0068520278
-1.982227e-07,-0.0068477194
-1.981227e-07,-0.0068405388
-1.980227e-07,-0.0068369485
-1.979227e-07,-0.0068412569
-1.978227e-07,-0.0068513097
-1.977227e-07,-0.0068635168
-1.976227e-07,-0.0068714154
-1.975227e-07,-0.0068728516
-1.974227e-07,-0.0068714154
-1.973227e-07,-0.0068721335
-1.972227e-07,-0.0068829044
-1.971227e-07,-0.0069051643
-1.970227e-07,-0.0069353228
-1.969227e-07,-0.0069654814
-1.968227e-07,-0.0069863051
-1.967227e-07,-0.0069942038
-1.966227e-07,-0.0069898955
-1.965227e-07,-0.0069805607
-1.964227e-07,-0.0069748162
-1.963227e-07,-0.0069784065
-1.962227e-07,-0.0069913316
-1.961227e-07,-0.007007847
-1.960227e-07,-0.0070207721
-1.959227e-07,-0.0070257985
-1.958227e-07,-0.0070222082
-1.957227e-07,-0.0070150276
-1.956227e-07,-0.0070092831
-1.955227e-07,-0.007008565
-1.954227e-07,-0.0070135915
-1.953227e-07,-0.0070193359
-1.952227e-07,-0.0070207721
-1.951227e-07,-0.0070157456
-1.950227e-07,-0.0070049747
-1.949227e-07,-0.0069934858
-1.948227e-07,-0.0069863051
-1.947227e-07,-0.0069863051
-1.946227e-07,-0.0069913316
-1.945227e-07,-0.0069970761
-1.944227e-07,-0.0069977941
-1.943227e-07,-0.0069898955
-1.942227e-07,-0.0069748162
-1.941227e-07,-0.0069568647
