LECROYHDO6104B,11090,Histogram
Segments,1,SegmentSize,488
Segment,TrigTime,TimeSinceSegment1
#1,04-May-2026 18:45:31,0                 
Time,Ampl
-0.0051,0
-0.005,0
-0.0049,0
-0.0048,0
-0.0047,0
-0.0046,0
-0.0045,0
-0.0044,0
-0.0043,0
-0.0042,0
-0.0041,0
-0.004,0
-0.0039,0
-0.0038,0
-0.0037,0
-0.0036,0
-0.0035,0
-0.0034,0
-0.0033,0
-0.0032,0
-0.0031,0
-0.003,0
-0.0029,0
-0.0028,0
-0.0027,0
-0.0026,0
-0.0025,0
-0.0024,0
-0.0023,0
-0.0022,0
-0.0021,0
-0.002,0
-0.0019,0
-0.0018,0
-0.0017,0
-0.0016,0
-0.0015,0
-0.0014,0
-0.0013,0
-0.0012,0
-0.0011,0
-0.001,0
-0.0009,0
-0.0008,0
-0.0007,0
-0.0006,0
-0.0005,0
-0.0004,0
-0.0003,0
-0.0002,0
-0.0001,0
-2.439e-19,0
0.0001,0
0.0002,0
0.0003,0
0.0004,0
0.0005,0
0.0006,0
0.0007,0
0.0008,1
0.0009,0
0.001,0
0.0011,0
0.0012,0
0.0013,0
0.0014,0
0.0015,0
0.0016,1
0.0017,0
0.0018,0
0.0019,0
0.002,1
0.0021,0
0.0022,0
0.0023,1
0.0024,1
0.0025,0
0.0026,2
0.0027,4
0.0028,4
0.0029,7
0.003,2
0.0031,8
0.0032,6
0.0033,6
0.0034,2
0.0035,4
0.0036,3
0.0037,1
0.0038,0
0.0039,0
0.004,0
0.0041,0
0.0042,0
0.0043,0
0.0044,0
0.0045,0
0.0046,1
0.0047,1
0.0048,1
0.0049,1
0.005,3
0.0051,2
0.0052,3
0.0053,3
0.0054,8
0.0055,7
0.0056,7
0.0057,16
0.0058,17
0.0059,15
0.006,22
0.0061,32
0.0062,56
0.0063,58
0.0064,85
0.0065,96
0.0066,69
0.0067,64
0.0068,30
0.0069,15
0.007,9
0.0071,7
0.0072,2
0.0073,0
0.0074,1
0.0075,2
0.0076,0
0.0077,1
0.0078,2
0.0079,2
0.008,2
0.0081,1
0.0082,2
0.0083,1
0.0084,3
0.0085,4
0.0086,1
0.0087,0
0.0088,1
0.0089,3
0.009,8
0.0091,7
0.0092,13
0.0093,18
0.0094,22
0.0095,28
0.0096,30
0.0097,27
0.0098,34
0.0099,25
0.01,31
0.0101,16
0.0102,6
0.0103,6
0.0104,4
0.0105,3
0.0106,0
0.0107,3
0.0108,1
0.0109,1
0.011,2
0.0111,0
0.0112,0
0.0113,1
0.0114,0
0.0115,3
0.0116,0
0.0117,1
0.0118,1
0.0119,2
0.012,6
0.0121,4
0.0122,8
0.0123,10
0.0124,5
0.0125,12
0.0126,7
0.0127,12
0.0128,17
0.0129,16
0.013,10
0.0131,8
0.0132,13
0.0133,14
0.0134,7
0.0135,10
0.0136,6
0.0137,2
0.0138,2
0.0139,0
0.014,2
0.0141,1
0.0142,0
0.0143,0
0.0144,2
0.0145,0
0.0146,0
0.0147,2
0.0148,2
0.0149,3
0.015,1
0.0151,6
0.0152,3
0.0153,3
0.0154,3
0.0155,2
0.0156,2
0.0157,3
0.0158,2
0.0159,6
0.016,6
0.0161,4
0.0162,10
0.0163,4
0.0164,7
0.0165,9
0.0166,4
0.0167,5
0.0168,6
0.0169,5
0.017,2
0.0171,3
0.0172,1
0.0173,0
0.0174,1
0.0175,0
0.0176,1
0.0177,0
0.0178,1
0.0179,0
0.018,1
0.0181,3
0.0182,0
0.0183,2
0.0184,4
0.0185,1
0.0186,0
0.0187,1
0.0188,0
0.0189,0
0.019,1
0.0191,2
0.0192,1
0.0193,2
0.0194,6
0.0195,1
0.0196,6
0.0197,3
0.0198,0
0.0199,6
0.02,5
0.0201,2
0.0202,4
0.0203,1
0.0204,0
0.0205,1
0.0206,1
0.0207,1
0.0208,1
0.0209,1
0.021,1
0.0211,0
0.0212,0
0.0213,1
0.0214,0
0.0215,2
0.0216,1
0.0217,3
0.0218,0
0.0219,1
0.022,1
0.0221,2
0.0222,1
0.0223,1
0.0224,0
0.0225,3
0.0226,1
0.0227,0
0.0228,2
0.0229,4
0.023,1
0.0231,0
0.0232,2
0.0233,5
0.0234,3
0.0235,2
0.0236,1
0.0237,1
0.0238,0
0.0239,0
0.024,0
0.0241,0
0.0242,0
0.0243,0
0.0244,2
0.0245,1
0.0246,0
0.0247,0
0.0248,1
0.0249,0
0.025,0
0.0251,0
0.0252,1
0.0253,1
0.0254,1
0.0255,1
0.0256,2
