LECROYHDO6104B,11090,Waveform
Segments,1,SegmentSize,5002
Segment,TrigTime,TimeSinceSegment1
#1,04-May-2026 18:48:55,0                 
Time,Ampl
-3.707539e-08,-0.0054791935
-3.697539e-08,-0.0054432904
-3.687539e-08,-0.0054066693
-3.677539e-08,-0.0053858456
-3.667539e-08,-0.0053887178
-3.657539e-08,-0.0054109777
-3.647539e-08,-0.005438264
-3.637539e-08,-0.0054547794
-3.627539e-08,-0.0054511891
-3.617539e-08,-0.0054289292
-3.607539e-08,-0.005402361
-3.597539e-08,-0.0053858456
-3.587539e-08,-0.0053894359
-3.577539e-08,-0.0054102597
-3.567539e-08,-0.005437546
-3.557539e-08,-0.0054547794
-3.547539e-08,-0.0054511891
-3.537539e-08,-0.0054274931
-3.527539e-08,-0.0053930262
-3.517539e-08,-0.0053628676
-3.507539e-08,-0.0053492245
-3.497539e-08,-0.005355687
-3.487539e-08,-0.0053757927
-3.477539e-08,-0.0053973346
-3.467539e-08,-0.0054116958
-3.457539e-08,-0.005414568
-3.447539e-08,-0.0054116958
-3.437539e-08,-0.0054088235
-3.427539e-08,-0.0054131319
-3.417539e-08,-0.0054239028
-3.407539e-08,-0.0054368279
-3.397539e-08,-0.0054432904
-3.387539e-08,-0.0054397001
-3.377539e-08,-0.0054274931
-3.367539e-08,-0.005414568
-3.357539e-08,-0.0054088235
-3.347539e-08,-0.0054160041
-3.337539e-08,-0.0054346737
-3.327539e-08,-0.0054576517
-3.317539e-08,-0.0054777574
-3.307539e-08,-0.0054892463
-3.297539e-08,-0.0054928366
-3.287539e-08,-0.0054949908
-3.277539e-08,-0.0055007353
-3.267539e-08,-0.0055136604
-3.257539e-08,-0.0055301758
-3.247539e-08,-0.0055438189
-3.237539e-08,-0.0055466912
-3.227539e-08,-0.0055373564
-3.217539e-08,-0.0055186868
-3.207539e-08,-0.0055000172
-3.197539e-08,-0.0054892463
-3.187539e-08,-0.0054899644
-3.177539e-08,-0.0055000172
-3.167539e-08,-0.0055100701
-3.157539e-08,-0.0055122243
-3.147539e-08,-0.0055036075
-3.137539e-08,-0.0054878102
-3.127539e-08,-0.0054727309
-3.117539e-08,-0.0054662684
-3.107539e-08,-0.0054720129
-3.097539e-08,-0.005485656
-3.087539e-08,-0.0054978631
-3.077539e-08,-0.0055007353
-3.067539e-08,-0.0054892463
-3.057539e-08,-0.0054655503
-3.047539e-08,-0.0054397001
-3.037539e-08,-0.0054203125
-3.027539e-08,-0.0054124138
-3.017539e-08,-0.005414568
-3.007539e-08,-0.0054195944
-2.997539e-08,-0.0054203125
-2.987539e-08,-0.0054131319
-2.977539e-08,-0.0054009249
-2.967539e-08,-0.0053894359
-2.957539e-08,-0.0053858456
-2.947539e-08,-0.0053923081
-2.937539e-08,-0.0054052332
-2.927539e-08,-0.0054174403
-2.917539e-08,-0.0054203125
